"","RightMouse2_x","RightMouse2_y","Time","Time_normalized","Time_normalized_seconds"
"512",0,3,156252852,7974720,7.97472
"513",0,0,156268452,7990320,7.99032
"514",-1,1,156285092,8006960,8.00696
"515",0,0,156300692,8022560,8.02256
"516",0,3,156316292,8038160,8.03816
"517",0,0,156331892,8053760,8.05376
"518",0,1,156347492,8069360,8.06936
"519",0,3,156363092,8084960,8.08496
"520",0,1,156378692,8100560,8.10056
"521",1,1,156394292,8116160,8.11616
"522",0,0,156409892,8131760,8.13176
"523",0,2,156425492,8147360,8.14736
"524",0,0,156441092,8162960,8.16296
"525",0,1,156456692,8178560,8.17856
"526",0,0,156472292,8194160,8.19416
"527",0,3,156487892,8209760,8.20976
"528",0,1,156503492,8225360,8.22536
"529",0,0,156519092,8240960,8.24096
"530",0,0,156534692,8256560,8.25656
"531",0,2,156550292,8272160,8.27216
"532",0,0,156565892,8287760,8.28776
"533",0,1,156581492,8303360,8.30336
"534",0,0,156597092,8318960,8.31896
"535",0,0,156612692,8334560,8.33456
"536",0,2,156628292,8350160,8.35016
"537",0,0,156643892,8365760,8.36576
"538",0,1,156659492,8381360,8.38136
"539",0,3,156675092,8396960,8.39696
"540",0,0,156690692,8412560,8.41256
"541",0,0,156706292,8428160,8.42816
"542",0,2,156721892,8443760,8.44376
"543",0,0,156737492,8459360,8.45936
"544",0,1,156753092,8474960,8.47496
"545",0,0,156768692,8490560,8.49056
"546",0,0,156784292,8506160,8.50616
"547",0,0,156799892,8521760,8.52176
"548",0,2,156815492,8537360,8.53736
"549",0,1,156831092,8552960,8.55296
"550",0,3,156846692,8568560,8.56856
"551",0,1,156862292,8584160,8.58416
"552",0,0,156877892,8599760,8.59976
"553",0,2,156893492,8615360,8.61536
"554",0,0,156909092,8630960,8.63096
"555",0,1,156924692,8646560,8.64656
"556",0,0,156940292,8662160,8.66216
"557",0,0,156955892,8677760,8.67776
"558",0,3,156971492,8693360,8.69336
"559",1,1,156987092,8708960,8.70896
"560",0,0,157002692,8724560,8.72456
"561",0,2,157018292,8740160,8.74016
"562",0,1,157033892,8755760,8.75576
"563",0,0,157049492,8771360,8.77136
"564",0,0,157065092,8786960,8.78696
"565",0,2,157080692,8802560,8.80256
"566",0,1,157096292,8818160,8.81816
"567",0,0,157111892,8833760,8.83376
"568",0,2,157127492,8849360,8.84936
"569",0,0,157143092,8864960,8.86496
"570",0,0,157158692,8880560,8.88056
"571",0,0,157174292,8896160,8.89616
"572",0,1,157189892,8911760,8.91176
"573",0,0,157205492,8927360,8.92736
"574",0,3,157221092,8942960,8.94296
"575",0,0,157236692,8958560,8.95856
"576",0,1,157252292,8974160,8.97416
"577",0,3,157267892,8989760,8.98976
"578",0,1,157283492,9005360,9.00536
"579",0,0,157299092,9020960,9.02096
"580",0,2,157314692,9036560,9.03656
"581",0,1,157330292,9052160,9.05216
"582",0,0,157345892,9067760,9.06776
"583",0,0,157361492,9083360,9.08336
"584",0,0,157377092,9098960,9.09896
"585",0,2,157392692,9114560,9.11456
"586",0,1,157408292,9130160,9.13016
"587",0,2,157423892,9145760,9.14576
"588",0,1,157439492,9161360,9.16136
"589",0,0,157455092,9176960,9.17696
"590",0,0,157470692,9192560,9.19256
"591",0,2,157486292,9208160,9.20816
"592",0,1,157501892,9223760,9.22376
"593",0,2,157517492,9239360,9.23936
"594",0,0,157533092,9254960,9.25496
"595",0,1,157548692,9270560,9.27056
"596",0,2,157564292,9286160,9.28616
"597",0,1,157579892,9301760,9.30176
"598",0,3,157595492,9317360,9.31736
"599",0,0,157611092,9332960,9.33296
"600",0,0,157626692,9348560,9.34856
"601",0,1,157642292,9364160,9.36416
"602",0,0,157657892,9379760,9.37976
"603",0,2,157673492,9395360,9.39536
"604",0,3,157689092,9410960,9.41096
"605",0,0,157704692,9426560,9.42656
"606",0,0,157720292,9442160,9.44216
